stars,text
1,"['Ive', '3', 'times', 'first', 'fair', 'gave', 'another', 'shot', 'second', 'time', 'fair', 'third', 'time', 'kyoto', 'closed', 'soooo', 'let', 'start', 'saying', 'Ive', 'service', 'industry', 'awhile', 'know', 'difference', 'good', 'bad', 'service', 'busy', 'would', 'one', 'thing', 'us', 'people', 'bar', 'NEVER', 'WANTED', 'THROW', 'BURGER', 'SOMEONE', 'MUCH', 'SERVER', 'server', 'idiot', 'food', 'burnt', 'medium', 'burgers', 'CHARRED', 'outside', 'RAW', 'inside', 'Steamed', 'veggies', 'CHARBROILED', 'asparagus', 'everything', 'horrible', 'didnt', 'complain', 'ask', 'charcoal', 'veggies', 'given', 'crappy', 'attitude', 'response', 'werent', 'even', 'looking', 'taken', 'bill', 'recognition', 'food', 'TOTALLY', 'burned', 'half', 'orders', 'wrong', 'BTW', 'offer', 'made', 'either', 'fix', 'anything', 'times', 'like', 'SERVICE', 'SERVICE', 'SERVICE', 'QUALITY', 'CONSISTENCY', 'get', 'dont', 'know', 'good', 'meal', 'want', 'think', 'youre', 'cool', 'cause', 'hang', 'place', 'looks', 'like', 'furnished', 'IKEA', 'try', 'better', 'places', 'spend', 'hard', 'earned', 'money']"
5,"['thought', 'place', 'outstanding', 'staff', 'awesome', 'food', 'excellent', 'overall', 'appearance', 'restaurant', 'nice']"
5,"['back', 'several', 'times', 'since', 'initial', 'review', 'service', 'food', 'consistently', 'excellent', 'lunch', 'dinner', 'Love', 'green', 'chiles']"
5,"['Great', 'beer', 'Good', 'atmosphere', 'Non', 'annoying', 'music', 'great', 'wait', 'staff', 'make', 'favorite', 'place', 'spend', 'evening']"
1,"['someone', 'please', 'tell', 'people', 'go', 'Went', 'breakfast', 'Deb', 'L', 'Living', 'Social', 'deal', 'one', 'deal', 'thingies', 'place', 'packed', 'probably', 'holiday', 'week', 'doesnt', 'excuse', 'EXTREMELY', 'poor', 'service', 'sat', 'waited', 'waited', 'Servers', 'walked', 'every', 'moments', 'nobody', 'stopped', 'fill', 'water', 'glasses', 'take', 'order', 'Finally', 'said', 'something', 'girl', 'walked', 'seems', 'mystified', 'job', 'many', 'people', 'working', 'getting', 'cup', 'coffee', 'shouldnt', 'take', '15', 'minutes', 'Yes', '15', 'freaking', 'minutes', 'Food', 'Mediocre', 'best', 'got', 'traditional', 'eggs', 'benedict', 'home', 'fries', 'saving', 'grace', 'amount', 'ham', 'English', 'muffin', 'didnt', 'seem', 'toasted', 'eggs', 'ok', 'nothing', 'great', 'home', 'fries', '9year', 'old', 'niece', 'could', 'better', 'job', 'burps', 'right', 'arent', 'even', 'good', 'enough', 'brag', 'Im', 'sure', 'service', 'better', 'wouldnt', 'miserable', 'right', 'food', 'coma', 'isnt', 'satisfying', 'never', 'go', 'Ever', 'felt', 'stupid', 'leaving', 'tip', 'bad', 'Total', 'Fail', 'Blech']"
5,"['Holy', 'crap', 'place', 'good', 'gazillion', 'milkshake', 'flavors', 'choose', 'vanilla', 'kinda', 'anticlimatic', 'know', 'Next', 'time', 'though', 'burgers', 'huge', '20', 'odd', 'topings', 'choose', 'onions', 'pickles', 'know', 'another', 'let', 'Next', 'time', 'sware', 'Also', 'onion', 'rings', 'tops', 'Fries', 'looked', 'good', 'decore', 'nice', '50s', 'diner', 'type', 'friendly', 'staff', 'Outdoor', 'seating', 'nice', 'hot', 'close', 'theatre', 'makes', 'perfect', 'stop', 'seeing', 'Mama', 'Mia', 'JK', 'one', 'Saw', 'Batman']"
5,"['love', 'place', 'Food', 'ALWAYS', 'fresh', 'cook', 'correct', 'service', 'great', 'mention', 'lunch', 'specials', 'husband', 'always', 'spend', 'less', '20', 'bucks', 'get', 'full', 'satisfied', 'EVERYTIME']"
5,"['Ive', 'eaten', 'twice', 'times', 'enjoyed', 'immensely', 'First', 'note', 'smaller', 'location', 'one', 'Mesa', 'tables', 'space', 'one', 'closer', 'one', 'go', 'looking', 'large', 'group', 'may', 'wish', 'go', 'Mesa', 'location', 'said', 'really', 'like', 'one', 'mood', 'raw', 'small', 'size', 'even', 'table', 'see', 'cooks', 'behind', 'bar', 'hear', 'clatter', 'clang', 'kitchen', 'said', 'still', 'conversations', 'without', 'issue', 'bit', 'background', 'noise', 'food', 'thoughthe', 'food', 'spectacular', 'Seriously', 'look', 'menu', 'look', 'pictures', 'first', 'time', 'chicken', 'tikka', 'masala', 'pasty', 'good', 'chicken', 'tikka', 'straight', 'Indian', 'restaurant', 'course', 'still', 'phenomenal', 'pasty', 'made', 'much', 'better', 'also', 'snagged', 'bananoffee', 'pie', 'could', 'easily', 'provide', 'dessert', 'two', 'people', 'ate', 'whole', 'thing', 'good', 'sweet', 'bananay', 'Eat', 'really', 'simple', 'Also', 'tip', 'theres', 'parking', 'lot', 'round', 'back', 'usually', 'full', 'unlike', 'one', 'front', 'though', 'address', 'University', 'Drive', 'front', 'really', 'facing', 'Hardy', 'Threw', 'bit', 'first', 'time', 'looking']"
5,"['Great', 'Italian', 'food', 'portions', 'designed', 'share', 'good', 'thing', 'waiter', 'brought', 'attention', 'must', 'heard', 'comments', 'prices', 'ordered', '2', 'half', 'portions', 'one', 'full', 'lobster', 'ravioli', 'brick', 'lasagna', 'something', 'else', 'couldnt', 'pronounce', 'enough', '4', 'us', 'alcohol', 'even', 'kept', 'bill', '100', 'would', 'definately', 'recommend', 'place', 'sure', 'bring', 'friends', 'appetite']"
5,"['Sometimes', 'things', 'happen', 'place', 'want', 'taken', 'care', 'orthopedics', 'department', 'trauma', 'department', 'best', 'nicest', 'Doctors', 'youll', 'find', 'state']"
5,"['absolutely', 'LOVE', 'maxim', 'eaten', 'approximately', '2', 'times', 'week', 'since', 'learned', 'restaurant', 'year', 'ago', 'atmosphere', 'pretty', 'awful', 'food', 'amazing', 'get', '86', 'noodle', 'tofu', 'vegetable', 'soup', 'broth', 'meat', 'based', 'comforting', 'cheap', 'always', 'improves', 'bad', 'day', 'everyone', 'taken', 'enjoyed', 'food', 'well', 'though', 'tend', 'enjoy', 'vietnamese', 'dishes', 'chinese', 'ones', 'highly', 'highly', 'recommended']"
5,"['Pet', 'smart', 'better', 'job', 'grooming', 'dog', 'last', 'mobile', 'groomers', 'cut', 'wash', 'dogs', 'hair', 'like', 'Service', 'nice', 'young', 'ladies', 'always', 'helpful', 'since', 'two', 'dogs', 'leash', 'difficult', 'shall', 'return', 'get', 'dogs', 'groomed', 'Would', 'recommend']"
5,"['looking', 'great', 'location', 'bulk', 'specialty', 'flours', 'grains', 'beans', 'Freeze', 'Dried', 'fruits', 'vegetables', 'meats', 'dairythey', 'wonderful', 'selection', 'also', 'water', 'storage', 'emergency', 'supplies', 'like', 'solar', 'ovens', 'Im', 'big', 'fan']"
5,"['looking', 'place', 'close', 'live', 'eyebrow', 'waxing', 'referred', 'Face', 'Salon', 'According', 'AZSpaGirls', 'Face', 'eyebrow', 'experts', 'longer', 'offer', 'service', 'great', 'squeezing', 'day', 'called', 'Angela', 'fantastic', 'worked', 'quickly', 'light', 'hand', 'good', 'wax', 'doesnt', 'need', 'tweeze', 'always', 'worst', 'part', 'Granted', 'dont', 'um', 'complicated', 'eyebrows', 'sweet', '15', 'returning']"
5,"['open', 'Saturdays', 'Yes']"
5,"['Ive', 'using', 'mineral', 'makeup', 'couple', 'years', 'Bare', 'Escentuals', 'best', 'experience', 'order', 'stuff', 'online', 'well', 'free', 'shipping', 'certain', 'amount', 'like', 'able', 'ask', 'questions', 'compare', 'things', 'side', 'side', 'buy', 'salesgirls', 'always', 'really', 'helpful', 'find', 'product', 'Im', 'loyal', 'online', 'thing', 'stuff', 'feels', 'much', 'better', 'skin', 'doesnt', 'clog', 'pores', 'seems', 'like', 'initially', 'pricey', 'investment', 'youre', 'first', 'getting', 'started', 'mineral', 'makeup', 'keeps', 'much', 'better', 'use', 'less', 'achieve', 'effects', 'want']"
5,"['say', 'certain', 'food', 'contains', 'ingredients', 'blue', 'cheese', 'bacon', 'comes', 'mind', 'Im', 'talking', 'salad', 'Im', 'talking', 'ice', 'cream', 'sundae', 'Sweet', 'Republic', 'awesome', 'little', 'ice', 'cream', 'parlor', 'located', 'strip', 'mall', 'Scottsdale', 'Arizona', 'amazing', 'place', 'makes', 'ice', 'creams', 'sorbets', 'house', 'Sweet', 'Republic', 'makes', 'pretty', 'creative', 'flavors', 'examples', 'sampled', 'Basil', 'Lime', 'Sorbet', 'Salted', 'Butter', 'Caramel', 'Apple', 'Pie', 'Dessert', 'Honey', 'Maple', 'Pecan', 'Almond', 'Buttercrunch', 'Cashew', 'Turtle', 'flavors', 'wonderful', 'one', 'really', 'got', 'hot', 'bothered', 'Honey', 'Blue', 'Cheese', 'Thats', 'right', 'Blue', 'Cheese', 'ice', 'cream', 'first', 'saw', 'know', 'think', 'first', 'lick', 'hooked', 'tasted', 'like', 'sweet', 'vanilla', 'honey', 'ice', 'cream', 'blue', 'cheese', 'crumbles', 'mixed', 'know', 'sounds', 'weird', 'ice', 'cream', 'phenomenal', 'sweet', 'tangy', 'somewhat', 'salty', 'time', 'Instead', 'enjoying', 'ice', 'cream', 'alone', 'decided', 'make', 'blue', 'cheese', 'sundae', 'many', 'toppings', 'choose', 'including', 'bacon', 'brittle', 'said', 'done', 'creation', 'contained', 'two', 'scoops', 'Honey', 'Blue', 'Cheese', 'ice', 'cream', 'topped', 'salted', 'caramel', 'sauce', 'bacon', 'brittle', 'homemade', 'marshmallow', 'toasted', 'blow', 'torch', 'sundae', 'exploding', 'flavor', 'Every', 'bite', 'crunchy', 'salty', 'sweet', 'tangy', 'delicious', 'fiancé', 'waffle', 'cone', 'sundae', 'contained', 'Salted', 'Butter', 'Caramel', 'ice', 'cream', 'Almond', 'Buttercrunch', 'ice', 'cream', 'salted', 'caramel', 'sauce', 'brownie', 'bites', 'homemade', 'marshmallow', 'also', 'amazing', 'service', 'prices', 'great', 'girl', 'working', 'night', 'visited', 'allowed', 'us', 'sample', 'many', 'flavors', 'wanted', 'really', 'friendly', 'patient', 'us', 'prices', 'similar', 'Coldstones', 'Im', 'absolutely', 'love', 'Sweet', 'Republic', 'would', 'seriously', 'make', 'special', 'trip', 'Scottsdale', 'ice', 'cream', 'shouldnt', 'telling', 'fear', 'would', 'think', 'Im', 'pig', 'liked', 'Honey', 'Blue', 'Cheese', 'ice', 'cream', 'much', 'finished', 'sundae', 'ordered', 'Honey', 'Blue', 'Cheese', 'milkshake', 'go', 'yummy']"
1,"['Soggy', 'flavorless', 'pizza', 'served', 'unwarmed', 'ceramic', 'plate', 'Carbonara', 'watery', 'made', 'cream', 'instead', 'eggs', 'Gnocchi', 'tough', 'opposed', 'light', 'airy']"
5,"['Special', 'menu', 'Chicken', 'strawberry', 'raspberry', 'blackberry', 'blueberry', 'goat', 'cheese', 'salad', 'raspberry', 'vinagerette', 'best', 'salad', 'Ive', 'ever', 'probably', 'top', '5', 'best', 'meals', 'life']"
5,"['Good', 'food', 'good', 'price']"
5,"['went', 'sister', '2', 'days', 'ago', 'first', 'time', 'eating', 'Famous', 'Daves', 'got', 'hamburger', 'got', 'mac', 'cheese', 'okay', 'tasted', 'better', 'hot', 'wings', 'onion', 'rings', 'better', 'place', 'packed', 'sat', 'outside']"
1,"['Water', 'park', 'OK', 'However', 'parking', 'lot', 'ZERO', 'security', 'security', 'patrols', 'cameras', 'catalytic', 'converters', 'stolen', 'truck', 'parking', 'lot', 'Big', 'Surf', 'Tempe', 'today', 'Sawed', 'right', 'broad', 'daylight', 'According', 'cops', 'car', 'break', 'ins', 'catalytic', 'converter', 'thefts', 'happen', 'frequently', 'BEWARE', 'water', 'park', 'management', 'doesnt', 'give', 'shit', 'Even', 'cop', 'laughs', 'always', 'say', 'thing', 'camera', 'broken', 'getting', 'fixed', 'next', 'week', 'joke', 'go', 'someone', 'drop', 'Youve', 'warned']"
5,"['admit', 'threw', 'Pita', 'Jungle', 'bathroom', 'Pita', 'Jungles', 'fault', 'definitely', 'something', 'ate', 'night', 'certainly', 'made', 'memorable', 'first', 'date', 'experience', 'husband', 'back', 'many', 'many', 'times', 'Oh', 'love', 'Pita', 'Jungle', 'havent', 'tried', 'anything', 'wouldnt', 'heartbeat', 'currently', 'hooked', 'Potato', 'Pizza', 'yummy', 'breakfast', 'options', 'wonderful', 'definitely', 'try', 'lazy', 'Sunday', 'morning', 'usually', 'wait', 'ambiance', 'fantastic', 'casual', 'arty', 'little', 'bit', 'crunchy', 'granola', 'thrown', 'vegetarians', 'meateaters', 'alike', 'Eat', 'hummus', 'pita', 'Try', 'falafel', 'Try', 'anything', 'menu', 'good']"
5,"['absolutely', 'love', 'personal', 'hotpot', 'room', 'tried', 'first', 'time', 'Sundayand', 'went', 'back', 'Monday', 'item', 'portion', 'big', 'fresh', 'downside', 'isnt', 'sauce', 'premade', 'place', 'AMAZING']"
5,"['Ive', 'gone', 'back', 'times', 'since', 'last', 'review', 'Every', 'single', 'experience', 'fantastic', 'burgers', 'pretty', 'good', 'favor', 'get', 'pork', 'tenderloin', 'OMFG', 'Sooooo', 'freaken', 'amazing', 'Also', 'onion', 'rings', 'pretty', 'much', 'perfect', 'fried', 'cheese', 'curdjust', 'get', 'little', 'creeped', 'eating', 'something', 'called', 'cheese', 'curd', 'holy', 'deliciousness']"
1,"['Absolutely', 'awful', 'guys', 'idea']"
5,"['Great', 'pecan', 'apple', 'pancakes', 'Superb', 'decaf', 'coffee', 'Servers', 'counter', 'staff', 'bright', 'smiling', 'Restaurant', 'clean', 'already', 'recommended', 'another', 'foodie', 'park', 'public', 'lot', 'west', 'restaurant', '3rd', 'street', 'eat', 'within', '60', 'minutes', 'free', 'charge', 'park']"
5,"['LOVE', 'LOVE', 'Joes', 'real', 'bbq', 'best', 'ribs', 'town', 'bake', 'beans', 'amazing', 'Theres', 'little', 'pieces', 'meat', 'mixed', 'beans', 'sooo', 'good', 'mac', 'cheese', 'great', 'well', 'corn', 'Pretty', 'much', 'everything', 'great', 'first', 'time', 'went', 'first', 'moved', 'AZ', 'back', '2006', 'fiance', 'took', 'knows', 'Im', 'bbq', 'fanatic', 'swear', 'though', 'place', 'cafeteria', 'expect', 'food', 'good', 'Well', 'took', 'quick', 'judge', 'Taught', 'never', 'judge', 'book', 'covers', 'Even', 'though', 'get', 'line', 'pick', 'tray', 'order', 'food', 'like', 'would', 'lunch', 'lady', 'HS', 'food', 'best', 'even', 'outdoor', 'seating', 'area', 'trees', 'lights', 'makes', 'feel', 'like', 'youre', 'nice', 'park', 'nice', 'bbq', 'Joes', 'hands', 'favorite', 'bbq', 'joint', 'valley', 'Nothing', 'tops', 'Anything', 'order', 'amazing', 'Oh', 'try', 'chocolate', 'chip', 'cookie', 'Soft', 'melty', 'good']"
1,"['go', 'car', 'wash', 'dropped', 'kids', 'choir', 'thought', 'Id', 'run', 'quick', 'car', 'wash', 'Oh', 'locked', 'keys', 'car', 'couldnt', 'get', 'OnStar', 'unlock', 'Suburban', 'huge', 'canopy', 'couldnt', 'get', 'signal', 'Instead', 'calling', 'locksmith', 'car', 'washers', 'tried', 'tried', 'get', 'window', 'Thankfully', 'husband', 'able', 'leave', 'work', 'early', 'go', 'retrieve', 'kids', 'choir', 'practice', 'come', 'rescue', 'car', 'wash', 'spare', 'set', 'keys', 'trapped', 'hour', 'manager', 'audacity', 'get', 'mad', 'upset', 'incompetence', 'didnt', 'even', 'comp', 'car', 'wash', 'go', 'dont', 'pay', 'car', 'wash', 'car', 'done']"
5,"['awesome', 'sushi', 'place', 'highly', 'recommend', 'roll', 'want', 'sushi', 'done', 'quickly', 'freshly', 'without', 'wait', 'novel', 'idea', 'want', 'thank', 'manager', 'Amanda', 'taking', 'good', 'care', 'cant', 'wait', 'come', 'back']"
5,"['Love', 'atmosphere', 'patios', 'drinks', 'especially', 'chicken', 'lollipops', 'havent', 'tried', 'buffalo', 'wings', 'handy', 'bone', 'hold', 'eat', 'sauce', 'blue', 'cheese', 'dressy', 'one', 'record', 'books', 'also', 'fan', 'serve', 'breakfast', '7', 'days', 'week', 'free', 'wifi', 'great', 'place', 'meet', 'work', 'meet', 'game', 'stuffy', 'nice', 'enough', 'isnt', 'labeled', 'bar']"
1,"['called', 'wanted', 'charge', '30', 'fingerprints', 'joke', 'found', 'place', 'side', 'air', 'park', '10', 'Caveat', 'Emptor', 'could', 'give', 'zero', 'rating', 'would', 'side', 'airpark', 'GreenwayHayden', 'loop', 'Global', 'Pi', 'Security', '10', 'prints', 'address', '7807', 'East', 'Greenway', 'road', 'suite', '9', 'Scottsdale', 'Az', 'globalpisecurity', 'dot', 'com', 'Good', 'luck']"
5,"['husband', 'went', 'Bomberos', 'happy', 'hour', 'Neither', 'us', 'consider', 'wine', 'afficianados', 'know', 'like', 'told', 'server', 'Tim', 'wanted', 'heavy', 'red', 'delivered', 'wonderful', 'malbec', 'deep', 'fruity', 'flavor', 'nice', 'hint', 'vanilla', 'went', 'well', 'chocolate', 'dessert', 'husband', 'shared', 'reviews', 'see', 'many', 'people', 'complain', 'bread', 'bruscetta', 'say', 'wonderful', 'bread', 'bruschetta', 'destroy', 'gums', 'eating', 'bread', 'flavorful', 'soft', 'didnt', 'feel', 'like', 'came', 'toaster', 'oven', 'toppings', 'tasty', 'especially', 'Tapenade', 'Chimmichurri', 'Brie', 'fig', 'Overall', 'thoroughly', 'enjoyed', 'ambiance', 'food', 'valet', 'car', 'Central', 'Avenue']"
1,"['called', '945', 'ask', 'open', 'Woman', 'said', 'already', 'closed', 'website', 'says', 'open', '10', 'pm', 'Really', 'Obviously', 'dont', 'care', 'patronagemexican', 'dime', 'dozen', 'new', 'NEW', 'Mexicono', 'thanks', 'Next']"
5,"['Ive', 'fan', 'La', 'Bocca', 'long', 'time', 'served', 'needs', 'underserved', 'demographic', 'Mill', 'Avenue', 'Canteen', 'offers', 'many', 'things', 'La', 'Bocca', 'doesand', 'demographic', 'exactly', 'Late', 'twenties', 'looking', 'something', 'chic', 'classy', 'without', 'paying', 'ridiculous', 'premium', 'qualities', 'Mill', 'plenty', 'offer', 'ASU', 'kids', 'older', 'adults', 'us', 'lie', 'somewhere', 'places', 'like', 'La', 'Bocca', 'Canteen', 'right', 'Canteen', 'one', 'ups', 'La', 'Bocca', 'fact', 'menu', 'items', 'included', 'happy', 'hour', '50', 'drinks', 'select', 'food', 'items', 'highlights', 'margarita', 'real', 'margarita', 'lime', 'daiquiri', 'masquerading', 'margarita', 'Loads', 'sour', 'mix', 'margarita', 'make', 'chips', 'salsa', 'fresh', 'delicious', 'pico', 'de', 'gallo', 'particularly', 'fresh', 'delicious', 'ribs', 'Sweet', 'spicythe', 'level', 'heat', 'habenero', 'perfect', 'meat', 'literally', 'falls', 'right', 'bones', 'ambiance', 'chic', 'pretentious', 'friends', 'really', 'enjoyed', 'Latin', 'music', 'suggestion', 'would', 'emphasize', 'music', 'minimize', 'clubby', 'stuff', 'verges', 'Scottsdale', 'contextualize', 'yelpers', 'comments', 'glad', 'hear', 'one', 'yelper', 'didnt', 'find', 'Canteen', 'suited', 'beer', 'Jaeger', 'shot', 'needs', 'Theres', 'bar', 'ten', 'street', 'yelpers', 'found', 'portions', 'small', 'suspect', 'didnt', 'understand', 'Mexican', 'take', 'tapas', 'taco', 'menu', 'going', 'fact', 'whole', 'valley', 'suffers', 'lack', 'tapas', 'locations', 'Finally', 'service', 'complainsmy', 'service', 'cordial', 'attentive', 'even', 'superbusy', 'Folks', 'place', 'new', 'lets', 'let', 'go', 'growing', 'pains', 'issuing', 'harsh', 'judgments', 'might', 'jeopardize', 'success', 'really', 'wonderful', 'place']"
5,"['Beer', 'awesome', 'first', 'timers', 'must', 'beer', 'flight', 'sampler', 'never', 'meal', 'wasnt', 'excellent', 'quick', 'note', 'isnt', 'ac', 'building', 'keep', 'mind', 'summer', 'months', 'although', 'doesnt', 'stop', 'anyone', 'going', 'place', 'always', 'jumping']"
5,"['Loooove', 'place', 'Yes', 'pricey', 'good', 'sushi', 'usually', 'guys', 'making', 'rolls', 'friendly', 'atmosphere', 'nice', 'Hubby', 'absolutely', 'loved', 'quail', 'eggs', 'couldnt', 'get', 'enough', 'spicy', 'shrimp', 'roll', 'Seriously', 'try', 'wont', 'disappointed']"
5,"['rake', 'annual', 'membership', 'fees', 'fun', 'home', 'game', 'strip', 'mall', 'minutes', 'parents', 'house', '12', '23', 'NL', 'games', 'min', 'buy', '40', 'max', '500', 'Everyone', 'friendly', 'offered', 'us', 'snacks', 'drinks', 'played', 'Since', 'isnt', 'rake', 'fee', 'dont', 'cheap', 'like', 'one', 'guy', 'tip', 'dealer', 'generously']"
5,"['Talk', 'amazing', 'experienceFirst', 'office', 'well', 'decorated', 'cleanthe', 'staff', 'pleasant', 'helpfulRene', 'hygenist', 'caring', 'gentle', 'Dr', 'Keith', 'really', 'personable', 'excellent', 'dont', 'extra', 'work', 'doesnt', 'need', 'done', 'honest', 'office', 'takes', 'many', 'kinds', 'insurance', 'great', 'kids']"
5,"['got', 'best', 'barber', 'shop', 'Ive', 'ever', '38', 'years', 'planet', 'always', 'getting', 'terrible', 'haircuts', 'places', 'like', 'Great', 'Clips', 'Hair', 'Cuttery', 'lived', 'Virginia', 'Beach', 'assumed', 'naturally', 'jackedup', 'hair', 'getting', 'first', 'haircut', 'Israel', 'barber', 'country', 'know', 'Id', 'hard', 'time', 'looking', 'elsewhere', 'dont', 'know', 'dudes', 'ever', 'military', 'attention', 'detail', 'top', 'notch']"
5,"['many', 'good', 'things', 'say', 'place', 'idea', 'begin', 'ambiance', 'amazing', 'matter', 'time', 'day', 'go', 'small', 'intimate', 'bar', 'area', 'quite', 'pretty', 'men', 'lovely', 'sunny', 'day', 'tables', 'inside', 'perfect', 'place', 'romantic', 'date', 'menu', 'great', 'carrying', 'lots', 'new', 'age', 'food', 'items', 'quinoa', 'black', 'forbidden', 'rice', 'bowl', 'kaleand', 'lots', 'dishes', 'carrying', 'local', 'food', 'items', 'make', 'sad', 'lot', 'vegetarianvegan', 'menu', 'items', 'One', 'time', 'tried', 'order', 'woodfired', 'vegetables', 'waiter', 'swore', 'vegan', 'soon', 'tasted', 'knew', 'butter', 'waiter', 'subsequently', 'learned', 'idea', 'vegan', 'meant', 'ended', 'call', 'manager', 'cocktail', 'menu', 'interesting', 'hard', 'decide', 'get', 'favorite', 'Dark', 'Stormy', 'ginger', 'beer', 'BEST', 'cocktail', 'around', 'IMO', 'pass', 'dessert', 'bananas', 'foster', 'amazing', 'traditional', 'good']"
5,"['great', 'time', 'bottle', 'service', 'Katie', 'super', 'friendly', 'drinks', 'never', 'empty', 'nice', 'celebrating', 'birthday', 'music', 'atmosphere', 'great']"
5,"['yummy', 'got', 'low', 'calorie', 'yogurt', 'kinds', 'yummy', 'fruit', 'didnt', 'even', 'feel', 'guilty', 'fun', 'place', 'go', 'friends', 'nice', 'dessert', 'dinner', 'cant', 'wait', 'go']"
5,"['Ive', 'meaning', 'try', 'place', 'months', 'Im', 'glad', 'temperature', 'finally', 'dropped', 'less', '100', 'degrees', 'could', 'take', 'advantage', 'outdoor', 'patio', 'lunch', 'service', 'kind', 'slownot', 'sure', 'purpose', 'wont', 'knock', 'stars', 'cause', 'food', 'delicious', 'Got', 'chicken', 'goat', 'cheese', 'bacon', 'apple', 'pesto', 'foccacia', 'would', 'def', 'recommend', 'Everything', 'tasted', 'really', 'fresh', 'perfect', 'lunch', 'spot']"
1,"['leaving', 'store', 'angry', 'cant', 'resist', 'writing', 'review', 'staff', 'incredibly', 'uselessif', 'actually', 'find', 'someone', 'help', 'store', 'huge', 'little', 'signs', 'guide', 'Therefore', 'always', 'wander', 'aimlessly', 'looking', 'one', 'simple', 'thing', 'stopped', 'even', 'though', 'tell', 'never', 'go', 'back', 'one', 'help', 'Today', 'item', 'bought', 'last', 'week', 'need', 'finish', 'project', 'asked', '100', 'year', 'old', 'lady', 'could', 'find', 'check', 'back', 'told', 'nothing', 'back', 'ask', 'customer', 'service', 'lady', 'customer', 'service', 'actually', 'reasonable', 'age', 'asked', 'call', 'Indian', 'Bend', 'store', 'handed', 'number', 'said', 'well', 'call', 'stormed', 'soooo', 'mad', 'time', 'promise', 'never', 'go', 'back', 'Hobby', 'Lobby', 'Michaels', 'worth', 'drive']"
5,"['sister', 'leaving', 'back', 'Texas', 'decided', 'find', 'BBQ', 'place', 'may', 'similar', 'taste', 'feel', 'found', 'place', 'Mesa', 'newspaper', 'ad', 'Anywho', 'pulled', 'like', 'hope', 'place', 'good', 'parked', 'back', 'walked', 'along', 'side', 'order', 'food', 'go', 'waited', 'decided', 'head', 'inside', 'walked', 'dining', 'area', 'line', 'already', 'eyeballing', 'peoples', 'plates', 'could', 'see', 'ribs', 'point', 'couldnt', 'decided', 'plate', 'went', 'ahead', 'plate', 'everything', 'ordered', 'Ribs', 'Pork', 'chicken', 'ordering', 'seen', 'sausage', 'come', 'bbq', 'oven', 'didnt', 'even', 'hesitate', 'every', 'since', 'Ive', 'moved', 'Texas', 'yet', 'find', 'place', 'yummy', 'peppery', 'tasting', 'sausage', 'back', 'home', 'asked', 'piece', 'tasting', 'granted', 'taste', 'Needless', 'say', 'ordered', 'quarter', 'lb', 'everything', 'else', 'ordered', 'chicken', 'without', 'doubt', 'great', 'smoked', 'bbq', 'chicken', 'always', 'wanted', 'Great', 'flavor', 'overbearing', 'smoke', 'flavor', 'Also', 'ribs', 'tender', 'packed', 'flavor', 'smoke', 'taste', 'smoked', 'pork', 'smoke', 'tasty', 'little', 'sweeter', 'side', 'nothing', 'Habenero', 'BBQ', 'couldnt', 'accommodate', 'offered', 'side', 'Oh', 'bread', 'tasted', 'like', 'homemade', 'goodness', 'bread', 'fresh', 'oven', 'little', 'garlic', 'butter', 'Superb', 'Mac', 'cheese', 'super', 'duper', 'great', 'Texas', 'bbq', 'joints', 'every', 'corner', 'tried', 'say', 'one', 'place', 'would', 'top', 'list', 'BIG', 'bbq', 'sauce', 'thumbs', 'joint']"
5,"['Always', 'good', 'food', 'good', 'service', 'Best', 'gyros', 'around', 'know', 'always', 'get', 'speedy', 'service', 'eat', 'food', 'hours']"
5,"['Excellent', 'food', 'Agree', 'sizzling', 'rice', 'soup', 'must', 'try', 'chicken', 'pad', 'thai', '5', '7', 'spicy', 'level', 'like', 'spicy', 'food', 'Great', 'request', 'spiciness', 'level', 'entree']"
5,"['3', 'times', 'find', 'unique', 'Phoenix', 'country', 'French', 'ambience', 'without', 'cutesy', 'patio', 'one', 'loveliest', 'Scottsdale', 'daughter', 'celebrated', 'early', 'Mothers', 'Day', 'recently', 'seated', 'right', 'spot', 'patio', 'tuck', 'grandson', 'stroller', 'corner', 'next', 'table', 'splurged', 'white', 'sangria', 'lunchso', 'pretty', 'photo', 'posted', 'Facebook', 'Brie', 'Carmelized', 'apples', 'also', 'came', 'grapes', 'strawberries', 'large', 'serving', 'cheese', 'could', 'easily', 'meal', 'feed', '4', 'appetizer', 'actually', 'ran', 'bread', 'Brie', 'wheel', 'nice', 'large', 'serving', 'smoked', 'ham', 'sandwiches', 'crusty', 'baguette', 'good', 'craving', 'days', 'later', 'used', 'stillwarm', 'gooey', 'Brie', 'place', 'special', 'Plan', 'event', 'take', 'guest', 'spot', 'make', 'memorable', 'first', 'lunch', 'new', 'Grandmother', 'daughter', 'daughter', 'beach', 'area', 'SCal', 'wowd', 'Thanks', 'memoriesbeautiful', 'day']"
5,"['got', 'back', 'lunch', 'must', 'say', 'delicious', 'sat', 'outside', 'patio', 'nice', 'pretty', 'sunny', 'day', 'beef', 'gyro', 'huge', 'yummy', 'came', 'fresh', 'greek', 'salad', 'yogurt', 'sauce', 'couldnt', 'asked', 'anything', 'Definitely', 'recommend', 'coming']"
